course_id,student_id,score,group_no,dept_no
CA03,2023CA000028,98,8,A
CA03,2023CA000029,97,8,A
CA03,2023CA000035,89,8,A
CA03,2023CA000036,88,8,A
CA03,2023CA000037,87,8,A
CA03,2023CA000038,86,8,A
CA03,2023CA000039,85,8,A
CA03,2023CA000045,77,8,A
CA03,2023CA000046,76,8,A
CA03,2023CA000047,75,8,A
CA03,2023CA000048,74,8,A
CA03,2023CA000049,73,8,A
CA04,2023CA000006,95,8,A
CA04,2023CA000007,94,8,A
CA04,2023CA000008,93,8,A
CA04,2023CA000009,92,8,A
CA04,2023CA000010,91,8,A
CA04,2023CA000016,83,8,A
CA04,2023CA000017,82,8,A
CA04,2023CA000018,81,8,A
CA04,2023CA000019,80,8,A
CA04,2023CA000020,79,8,A
CA04,2023CA000026,71,8,A
CA04,2023CA000027,70,8,A
CA04,2023CA000028,69,8,A
CA04,2023CA000029,68,8,A
CA04,2023CA000030,99,8,A
CA04,2023CA000036,91,8,A
CA04,2023CA000037,90,8,A
CA04,2023CA000038,89,8,A
CA04,2023CA000039,88,8,A
CA04,2023CA000040,87,8,A
CA04,2023CA000046,79,8,A
CA04,2023CA000047,78,8,A
CA04,2023CA000048,77,8,A
CA04,2023CA000049,76,8,A
CA04,2023CA000050,75,8,A
CC001,2024A006,83,7,C
CC001,2024A024,88,7,C
CC001,2024A025,81,7,C
CC001,2024B009,78,7,C
CC001,2024B030,88,7,C
CC001,2024B050,88,7,C
CC001,2024C008,89,7,C
CC001,2024C020,63,7,C
CC001,2024C027,81,7,C
CC001,2024C028,64,7,C
CC001,2024C029,88,7,C
CC001,2024C030,75,7,C
CC001,2024C035,96,7,C
CC001,2024C036,80,7,C
CC001,2024C037,98,7,C
CC001,2024C038,90,7,C
CC001,2024C039,93,7,C
CC001,2024C045,74,7,C
CC001,2024C049,84,7,C
CC002,2024A003,69,7,C
CC002,2024A008,69,7,C
CC002,2024A026,67,7,C
CC002,2024A045,73,7,C
CC002,2024B003,91,7,C
CC002,2024B008,88,7,C
CC002,2024B017,68,7,C
CC002,2024B031,70,7,C
CC002,2024B037,96,7,C
CC002,2024B047,90,7,C
CC002,2024C001,75,7,C
CC002,2024C002,89,7,C
CC002,2024C005,85,7,C
CC002,2024C009,70,7,C
CC002,2024C012,92,7,C
CC002,2024C013,66,7,C
CC002,2024C014,69,7,C
CC002,2024C021,84,7,C
CC002,2024C022,72,7,C
CC002,2024C023,98,7,C
CC002,2024C032,80,7,C
CC002,2024C033,60,7,C
CC002,2024C038,84,7,C
CC002,2024C046,92,7,C
CC002,2024C047,82,7,C
CC002,2024C049,95,7,C
CC003,2024A014,61,7,C
CC003,2024B011,86,7,C
CC003,2024B016,79,7,C
CC003,2024B043,73,7,C
CC003,2024C006,82,7,C
CC003,2024C011,78,7,C
CC003,2024C013,64,7,C
CC003,2024C015,85,7,C
CC003,2024C018,93,7,C
CC003,2024C020,92,7,C
CC003,2024C021,93,7,C
CC003,2024C022,92,7,C
CC003,2024C030,82,7,C
CC003,2024C032,83,7,C
CC003,2024C039,92,7,C
CC003,2024C040,100,7,C
CC003,2024C050,76,7,C
CC004,2024A001,90,7,C
CC004,2024A008,94,7,C
CC004,2024A018,77,7,C
CC004,2024A030,81,7,C
CC004,2024B004,69,7,C
CC004,2024B009,84,7,C
CC004,2024B016,92,7,C
CC004,2024B026,67,7,C
CC004,2024B031,95,7,C
CC004,2024B042,76,7,C
CC004,2024C004,75,7,C
CC004,2024C016,86,7,C
CC004,2024C018,69,7,C
CC004,2024C021,79,7,C
CC004,2024C032,99,7,C
CC004,2024C034,84,7,C
CC004,2024C036,60,7,C
CC004,2024C043,75,7,C
CC004,2024C044,80,7,C
CC005,2024A002,66,7,C
CC005,2024A003,75,7,C
CC005,2024A006,74,7,C
CC005,2024A009,71,7,C
CC005,2024B004,96,7,C
CC005,2024C004,93,7,C
CC005,2024C008,100,7,C
CC005,2024C015,95,7,C
CC005,2024C026,67,7,C
CC005,2024C029,88,7,C
CC005,2024C030,92,7,C
CC005,2024C033,89,7,C
CC005,2024C034,98,7,C
CC005,2024C037,95,7,C
CC005,2024C048,90,7,C
CC006,2024A005,86,7,C
CC006,2024A012,78,7,C
CC006,2024B014,98,7,C
CC006,2024B018,97,7,C
CC006,2024B020,94,7,C
CC006,2024B022,79,7,C
CC006,2024B049,98,7,C
CC006,2024C003,85,7,C
CC006,2024C004,63,7,C
CC006,2024C006,61,7,C
CC006,2024C012,63,7,C
CC006,2024C014,78,7,C
CC006,2024C015,62,7,C
CC006,2024C017,87,7,C
CC006,2024C026,82,7,C
CC006,2024C031,68,7,C
CC006,2024C035,87,7,C
CC006,2024C044,83,7,C
CC006,2024C046,64,7,C
CC006,C0002,65,23,C
CC006,C0003,65,23,C
CC006,C0004,65,23,C
CC006,C0005,65,23,C
CC006,C0006,65,23,C
CC006,C0012,75,23,C
CC006,C0013,75,23,C
CC006,C0014,75,23,C
CC006,C0015,75,23,C
CC006,C0016,75,23,C
CC006,C0022,85,23,C
CC006,C0023,85,23,C
CC006,C0024,85,23,C
CC006,C0025,85,23,C
CC006,C0026,85,23,C
CC006,C0032,95,23,C
CC006,C0033,95,23,C
CC006,C0034,95,23,C
CC006,C0035,95,23,C
CC006,C0036,95,23,C
CC006,C0042,64,23,C
CC006,C0043,64,23,C
CC006,C0044,64,23,C
CC006,C0045,64,23,C
CC006,C0046,64,23,C
CC007,2024C005,89,7,C
CC007,2024C007,96,7,C
CC007,2024C012,100,7,C
CC007,2024C016,72,7,C
CC007,2024C019,79,7,C
CC007,2024C022,83,7,C
CC007,2024C025,77,7,C
CC007,2024C031,95,7,C
CC007,2024C036,77,7,C
CC007,2024C039,80,7,C
CC007,2024C042,97,7,C
CC007,2024C049,87,7,C
CC007,C0003,66,23,C
CC007,C0004,66,23,C
CC007,C0005,66,23,C
CC007,C0006,66,23,C
CC007,C0007,66,23,C
CC007,C0013,76,23,C
CC007,C0014,76,23,C
CC007,C0015,76,23,C
CC007,C0016,76,23,C
CC007,C0017,76,23,C
CC007,C0023,86,23,C
CC007,C0024,86,23,C
CC007,C0025,86,23,C
CC007,C0026,86,23,C
CC007,C0027,86,23,C
CC007,C0033,96,23,C
CC007,C0034,96,23,C
CC007,C0035,96,23,C
CC007,C0036,96,23,C
CC007,C0037,96,23,C
CC007,C0043,65,23,C
CC007,C0044,65,23,C
CC007,C0045,65,23,C
CC007,C0046,65,23,C
CC007,C0047,65,23,C
CC008,2024C011,91,7,C
CC008,2024C024,95,7,C
CC008,2024C027,99,7,C
CC008,2024C038,84,7,C
CC008,2024C041,80,7,C
CC008,2024C042,65,7,C
CC008,2024C044,88,7,C
CC008,2024C045,81,7,C
CC008,C0004,67,23,C
CC008,C0005,67,23,C
CC008,C0006,67,23,C
CC008,C0007,67,23,C
CC008,C0008,67,23,C
CC008,C0014,77,23,C
CC008,C0015,77,23,C
CC008,C0016,77,23,C
CC008,C0017,77,23,C
CC008,C0018,77,23,C
CC008,C0024,87,23,C
CC008,C0025,87,23,C
CC008,C0026,87,23,C
CC008,C0027,87,23,C
CC008,C0028,87,23,C
CC008,C0034,97,23,C
CC008,C0035,97,23,C
CC008,C0036,97,23,C
CC008,C0037,97,23,C
CC008,C0038,97,23,C
CC008,C0044,66,23,C
CC008,C0045,66,23,C
CC008,C0046,66,23,C
CC008,C0047,66,23,C
CC008,C0048,66,23,C
CC009,2024C002,98,7,C
CC009,2024C007,88,7,C
CC009,2024C008,80,7,C
CC009,2024C010,63,7,C
CC009,2024C015,76,7,C
CC009,2024C025,82,7,C
CC009,2024C031,74,7,C
CC009,2024C035,76,7,C
CC009,2024C036,72,7,C
CC009,2024C040,73,7,C
CC009,2024C046,81,7,C
CC009,2024C048,77,7,C
CC009,2024C049,99,7,C
CC009,2024C050,70,7,C
CC009,C0005,68,23,C
CC009,C0006,68,23,C
CC009,C0007,68,23,C
CC009,C0008,68,23,C
CC009,C0009,68,23,C
CC009,C0015,78,23,C
CC009,C0016,78,23,C
CC009,C0017,78,23,C
CC009,C0018,78,23,C
CC009,C0019,78,23,C
CC009,C0025,88,23,C
CC009,C0026,88,23,C
CC009,C0027,88,23,C
CC009,C0028,88,23,C
CC009,C0029,88,23,C
CC009,C0035,98,23,C
CC009,C0036,98,23,C
CC009,C0037,98,23,C
CC009,C0038,98,23,C
CC009,C0039,98,23,C
CC009,C0045,67,23,C
CC009,C0046,67,23,C
CC009,C0047,67,23,C
CC009,C0048,67,23,C
CC009,C0049,67,23,C
CC01,C02,0,12,C
CC01,C03,0,12,C
CC01,C04,0,12,C
CC01,C05,0,12,C
CC01,C12,0,12,C
CC01,C13,0,12,C
CC01,C14,0,12,C
CC01,C16,0,12,C
CC01,C18,0,12,C
CC01,C20,0,12,C
CC01,C23,0,12,C
CC01,C24,0,12,C
CC01,C28,0,12,C
CC01,C29,0,12,C
CC01,C32,0,12,C
CC01,C35,0,12,C
CC01,C36,0,12,C
CC01,C37,0,12,C
CC01,C38,0,12,C
CC01,C40,0,12,C
CC01,C42,0,12,C
CC01,C43,0,12,C
CC01,C44,0,12,C
CC01,C45,0,12,C
CC01,C46,0,12,C
CC01,C47,0,12,C
CC01,C49,0,12,C
CC01,C50,0,12,C
CC010,2024C002,64,7,C
CC010,2024C006,84,7,C
CC010,2024C008,81,7,C
CC010,2024C009,95,7,C
CC010,2024C017,97,7,C
CC010,2024C018,66,7,C
CC010,2024C020,87,7,C
CC010,2024C023,87,7,C
CC010,2024C024,90,7,C
CC010,2024C026,93,7,C
CC010,2024C027,96,7,C
CC010,2024C028,79,7,C
CC010,2024C031,74,7,C
CC010,2024C034,95,7,C
CC010,2024C036,79,7,C
CC010,2024C040,66,7,C
CC010,2024C043,62,7,C
CC010,2024C045,67,7,C
CC010,2024C047,68,7,C
CC010,2024C050,85,7,C
CC010,C0006,69,23,C
CC010,C0007,69,23,C
CC010,C0008,69,23,C
CC010,C0009,69,23,C
CC010,C0010,69,23,C
CC010,C0016,79,23,C
CC010,C0017,79,23,C
CC010,C0018,79,23,C
CC010,C0019,79,23,C
CC010,C0020,79,23,C
CC010,C0026,89,23,C
CC010,C0027,89,23,C
CC010,C0028,89,23,C
CC010,C0029,89,23,C
CC010,C0030,89,23,C
CC010,C0036,99,23,C
CC010,C0037,99,23,C
CC010,C0038,99,23,C
CC010,C0039,99,23,C
CC010,C0040,99,23,C
CC010,C0046,68,23,C
CC010,C0047,68,23,C
CC010,C0048,68,23,C
CC010,C0049,68,23,C
CC010,C0050,68,23,C
CC02,C03,0,12,C
CC02,C06,0,12,C
CC02,C07,0,12,C
CC02,C12,0,12,C
CC02,C15,0,12,C
CC02,C17,0,12,C
CC02,C18,0,12,C
CC02,C19,0,12,C
CC02,C21,0,12,C
CC02,C22,0,12,C
CC02,C23,0,12,C
CC02,C24,0,12,C
CC02,C25,0,12,C
CC02,C26,0,12,C
CC02,C28,0,12,C
CC02,C30,0,12,C
CC02,C31,0,12,C
CC02,C32,0,12,C
CC02,C33,0,12,C
CC02,C34,0,12,C
CC02,C36,0,12,C
CC02,C40,0,12,C
CC02,C41,0,12,C
CC02,C42,0,12,C
CC02,C45,0,12,C
CC02,C46,0,12,C
CC02,C47,0,12,C
CC02,C48,0,12,C
CC03,C01,0,12,C
CC03,C02,0,12,C
CC03,C05,0,12,C
CC03,C06,0,12,C
CC03,C07,0,12,C
CC03,C09,0,12,C
CC03,C10,0,12,C
CC03,C11,0,12,C
CC03,C12,0,12,C
CC03,C13,0,12,C
CC03,C14,0,12,C
CC03,C15,0,12,C
CC03,C17,0,12,C
CC03,C18,0,12,C
CC03,C19,0,12,C
CC03,C20,0,12,C
CC03,C24,0,12,C
CC03,C25,0,12,C
CC03,C26,0,12,C
CC03,C29,0,12,C
CC03,C32,0,12,C
CC03,C33,0,12,C
CC03,C34,0,12,C
CC03,C39,0,12,C
CC03,C40,0,12,C
CC03,C41,0,12,C
CC03,C42,0,12,C
CC03,C44,0,12,C
CC03,C47,0,12,C
CC03,C48,0,12,C
CC03,C49,0,12,C
CC04,C01,0,12,C
CC04,C03,0,12,C
CC04,C04,0,12,C
CC04,C05,0,12,C
CC04,C06,0,12,C
CC04,C07,0,12,C
CC04,C08,0,12,C
CC04,C09,0,12,C
CC04,C10,0,12,C
CC04,C13,0,12,C
CC04,C14,0,12,C
CC04,C15,0,12,C
CC04,C16,0,12,C
CC04,C20,0,12,C
CC04,C23,0,12,C
CC04,C27,0,12,C
CC04,C28,0,12,C
CC04,C30,0,12,C
CC04,C35,0,12,C
CC04,C37,0,12,C
CC04,C38,0,12,C
CC04,C39,0,12,C
CC04,C43,0,12,C
CC04,C44,0,12,C
CC04,C47,0,12,C
CC04,C48,0,12,C
CC05,C01,0,12,C
CC05,C02,0,12,C
CC05,C04,0,12,C
CC05,C06,0,12,C
CC05,C07,0,12,C
CC05,C08,0,12,C
CC05,C10,0,12,C
CC05,C11,0,12,C
CC05,C12,0,12,C
CC05,C15,0,12,C
CC05,C17,0,12,C
CC05,C21,0,12,C
CC05,C22,0,12,C
CC05,C26,0,12,C
CC05,C27,0,12,C
CC05,C33,0,12,C
CC05,C34,0,12,C
CC05,C36,0,12,C
CC05,C38,0,12,C
CC05,C39,0,12,C
CC05,C40,0,12,C
CC05,C44,0,12,C
CC05,C45,0,12,C
CC05,C46,0,12,C
CC05,C49,0,12,C
CC05,C50,0,12,C
CC06,C01,0,12,C
CC06,C03,0,12,C
CC06,C04,0,12,C
CC06,C05,0,12,C
CC06,C06,0,12,C
CC06,C07,0,12,C
CC06,C08,0,12,C
CC06,C09,0,12,C
CC06,C11,0,12,C
CC06,C12,0,12,C
CC06,C16,0,12,C
CC06,C19,0,12,C
CC06,C20,0,12,C
CC06,C21,0,12,C
CC06,C22,0,12,C
CC06,C24,0,12,C
CC06,C25,0,12,C
CC06,C26,0,12,C
CC06,C29,0,12,C
CC06,C30,0,12,C
CC06,C31,0,12,C
CC06,C32,0,12,C
CC06,C35,0,12,C
CC06,C38,0,12,C
CC06,C39,0,12,C
CC06,C46,0,12,C
CC06,C48,0,12,C
CC06,C50,0,12,C
CC07,C01,0,12,C
CC07,C03,0,12,C
CC07,C10,0,12,C
CC07,C11,0,12,C
CC07,C16,0,12,C
CC07,C20,0,12,C
CC07,C25,0,12,C
CC07,C28,0,12,C
CC07,C29,0,12,C
CC07,C31,0,12,C
CC07,C34,0,12,C
CC07,C36,0,12,C
CC07,C37,0,12,C
CC07,C42,0,12,C
CC07,C43,0,12,C
CC07,C49,0,12,C
CC08,C02,0,12,C
CC08,C05,0,12,C
CC08,C09,0,12,C
CC08,C11,0,12,C
CC08,C14,0,12,C
CC08,C16,0,12,C
CC08,C17,0,12,C
CC08,C18,0,12,C
CC08,C22,0,12,C
CC08,C23,0,12,C
CC08,C27,0,12,C
CC08,C30,0,12,C
CC08,C31,0,12,C
CC08,C33,0,12,C
CC08,C34,0,12,C
CC08,C35,0,12,C
CC08,C37,0,12,C
CC08,C38,0,12,C
CC08,C39,0,12,C
CC08,C41,0,12,C
CC08,C43,0,12,C
CC08,C47,0,12,C
CC08,C50,0,12,C
CC09,C08,0,12,C
CC09,C10,0,12,C
CC09,C13,0,12,C
CC09,C18,0,12,C
CC09,C19,0,12,C
CC09,C21,0,12,C
CC09,C24,0,12,C
CC09,C26,0,12,C
CC09,C27,0,12,C
CC09,C28,0,12,C
CC09,C31,0,12,C
CC09,C32,0,12,C
CC09,C35,0,12,C
CC09,C37,0,12,C
CC09,C41,0,12,C
CC09,C44,0,12,C
CC09,C45,0,12,C
CC09,C46,0,12,C
CC09,C49,0,12,C
CC09,C50,0,12,C
CC10,C02,0,12,C
CC10,C04,0,12,C
CC10,C08,0,12,C
CC10,C09,0,12,C
CC10,C13,0,12,C
CC10,C14,0,12,C
CC10,C15,0,12,C
CC10,C17,0,12,C
CC10,C19,0,12,C
CC10,C21,0,12,C
CC10,C22,0,12,C
CC10,C23,0,12,C
CC10,C25,0,12,C
CC10,C27,0,12,C
CC10,C29,0,12,C
CC10,C30,0,12,C
CC10,C33,0,12,C
CC10,C36,0,12,C
CC10,C40,0,12,C
CC10,C41,0,12,C
CC10,C42,0,12,C
CC10,C43,0,12,C
CC10,C45,0,12,C
CC10,C48,0,12,C
COUA001,STUA001,93,17,A
COUA001,STUA004,61,17,A
COUA001,STUA005,66,17,A
COUA001,STUA008,82,17,A
COUA001,STUA010,74,17,A
COUA001,STUA011,73,17,A
COUA001,STUA012,69,17,A
COUA001,STUA013,64,17,A
COUA001,STUA014,70,17,A
COUA001,STUA015,100,17,A
COUA001,STUA016,90,17,A
COUA001,STUA018,60,17,A
COUA001,STUA019,63,17,A
COUA001,STUA020,75,17,A
COUA001,STUA021,98,17,A
COUA001,STUA023,93,17,A
COUA001,STUA029,62,17,A
COUA001,STUA032,62,17,A
COUA001,STUA033,95,17,A
COUA001,STUA035,79,17,A
COUA001,STUA036,92,17,A
COUA001,STUA037,80,17,A
COUA001,STUA038,97,17,A
COUA001,STUA040,75,17,A
COUA001,STUA041,85,17,A
COUA001,STUA042,71,17,A
COUA001,STUA043,92,17,A
COUA001,STUA044,88,17,A
COUA001,STUA045,66,17,A
COUA001,STUA049,69,17,A
COUA002,STUA004,87,17,A
COUA002,STUA005,60,17,A
COUA002,STUA007,91,17,A
COUA002,STUA010,74,17,A
COUA002,STUA013,89,17,A
COUA002,STUA015,74,17,A
COUA002,STUA016,70,17,A
COUA002,STUA025,72,17,A
COUA002,STUA026,83,17,A
COUA002,STUA027,69,17,A
COUA002,STUA030,82,17,A
COUA002,STUA034,60,17,A
COUA002,STUA038,85,17,A
COUA002,STUA041,90,17,A
COUA002,STUA042,92,17,A
COUA002,STUA043,79,17,A
COUA002,STUA045,66,17,A
COUA002,STUA046,80,17,A
COUA002,STUA047,76,17,A
COUA002,STUA049,73,17,A
COUA002,STUA050,97,17,A
COUA003,STUA003,81,17,A
COUA003,STUA004,85,17,A
COUA003,STUA006,99,17,A
COUA003,STUA008,77,17,A
COUA003,STUA009,64,17,A
COUA003,STUA010,78,17,A
COUA003,STUA013,65,17,A
COUA003,STUA014,83,17,A
COUA003,STUA015,62,17,A
COUA003,STUA017,87,17,A
COUA003,STUA018,67,17,A
COUA003,STUA020,91,17,A
COUA003,STUA021,72,17,A
COUA003,STUA022,89,17,A
COUA003,STUA023,100,17,A
COUA003,STUA025,68,17,A
COUA003,STUA026,89,17,A
COUA003,STUA028,68,17,A
COUA003,STUA029,95,17,A
COUA003,STUA030,78,17,A
COUA003,STUA031,96,17,A
COUA003,STUA038,88,17,A
COUA003,STUA039,77,17,A
COUA003,STUA047,88,17,A
COUA003,STUA048,93,17,A
COUA003,STUA050,88,17,A
COUA004,STUA002,77,17,A
COUA004,STUA005,88,17,A
COUA004,STUA007,92,17,A
COUA004,STUA012,92,17,A
COUA004,STUA014,64,17,A
COUA004,STUA015,92,17,A
COUA004,STUA019,80,17,A
COUA004,STUA020,79,17,A
COUA004,STUA022,91,17,A
COUA004,STUA024,98,17,A
COUA004,STUA025,68,17,A
COUA004,STUA029,79,17,A
COUA004,STUA033,84,17,A
COUA004,STUA036,97,17,A
COUA004,STUA037,70,17,A
COUA004,STUA038,98,17,A
COUA004,STUA039,66,17,A
COUA004,STUA040,63,17,A
COUA004,STUA041,74,17,A
COUA004,STUA043,86,17,A
COUA004,STUA045,91,17,A
COUA004,STUA046,77,17,A
COUA004,STUA048,93,17,A
COUA005,STUA001,91,17,A
COUA005,STUA004,92,17,A
COUA005,STUA005,91,17,A
COUA005,STUA006,86,17,A
COUA005,STUA009,98,17,A
COUA005,STUA010,63,17,A
COUA005,STUA014,96,17,A
COUA005,STUA018,82,17,A
COUA005,STUA019,97,17,A
COUA005,STUA029,63,17,A
COUA005,STUA030,68,17,A
COUA005,STUA031,64,17,A
COUA005,STUA032,95,17,A
COUA005,STUA034,99,17,A
COUA005,STUA038,76,17,A
COUA005,STUA039,89,17,A
COUA005,STUA041,70,17,A
COUA005,STUA042,90,17,A
COUA005,STUA044,76,17,A
COUA005,STUA046,71,17,A
COUA005,STUA048,60,17,A
COUA005,STUA049,76,17,A
COUA006,STUA001,97,17,A
COUA006,STUA002,64,17,A
COUA006,STUA003,64,17,A
COUA006,STUA006,77,17,A
COUA006,STUA009,89,17,A
COUA006,STUA011,93,17,A
COUA006,STUA013,75,17,A
COUA006,STUA014,67,17,A
COUA006,STUA017,83,17,A
COUA006,STUA018,66,17,A
COUA006,STUA019,87,17,A
COUA006,STUA023,75,17,A
COUA006,STUA024,94,17,A
COUA006,STUA026,68,17,A
COUA006,STUA027,87,17,A
COUA006,STUA028,87,17,A
COUA006,STUA030,98,17,A
COUA006,STUA035,81,17,A
COUA006,STUA040,79,17,A
COUA006,STUA044,90,17,A
COUA006,STUA045,84,17,A
COUA006,STUA048,61,17,A
COUA006,STUA049,75,17,A
COUA006,STUA050,84,17,A
COUA007,STUA001,65,17,A
COUA007,STUA003,61,17,A
COUA007,STUA004,83,17,A
COUA007,STUA005,63,17,A
COUA007,STUA008,99,17,A
COUA007,STUA011,99,17,A
COUA007,STUA012,98,17,A
COUA007,STUA016,77,17,A
COUA007,STUA022,79,17,A
COUA007,STUA023,99,17,A
COUA007,STUA024,67,17,A
COUA007,STUA027,92,17,A
COUA007,STUA031,68,17,A
COUA007,STUA032,67,17,A
COUA007,STUA033,67,17,A
COUA007,STUA034,82,17,A
COUA007,STUA036,73,17,A
COUA007,STUA037,91,17,A
COUA007,STUA044,85,17,A
COUA007,STUA046,79,17,A
COUA007,STUA047,70,17,A
COUA008,STUA001,97,17,A
COUA008,STUA002,70,17,A
COUA008,STUA003,87,17,A
COUA008,STUA007,73,17,A
COUA008,STUA008,89,17,A
COUA008,STUA009,84,17,A
COUA008,STUA012,63,17,A
COUA008,STUA016,80,17,A
COUA008,STUA017,89,17,A
COUA008,STUA020,68,17,A
COUA008,STUA021,87,17,A
COUA008,STUA025,66,17,A
COUA008,STUA026,89,17,A
COUA008,STUA027,67,17,A
COUA008,STUA028,68,17,A
COUA008,STUA029,66,17,A
COUA008,STUA030,70,17,A
COUA008,STUA031,80,17,A
COUA008,STUA032,78,17,A
COUA008,STUA033,75,17,A
COUA008,STUA034,84,17,A
COUA008,STUA035,66,17,A
COUA008,STUA036,65,17,A
COUA008,STUA037,61,17,A
COUA008,STUA039,89,17,A
COUA008,STUA041,60,17,A
COUA008,STUA042,78,17,A
COUA008,STUA043,95,17,A
COUA008,STUA046,100,17,A
COUA008,STUA048,93,17,A
COUA008,STUA050,84,17,A
COUA009,STUA002,100,17,A
COUA009,STUA006,79,17,A
COUA009,STUA007,96,17,A
COUA009,STUA009,62,17,A
COUA009,STUA011,64,17,A
COUA009,STUA012,93,17,A
COUA009,STUA015,95,17,A
COUA009,STUA017,98,17,A
COUA009,STUA018,74,17,A
COUA009,STUA019,61,17,A
COUA009,STUA021,75,17,A
COUA009,STUA022,78,17,A
COUA009,STUA023,74,17,A
COUA009,STUA024,90,17,A
COUA009,STUA027,64,17,A
COUA009,STUA028,79,17,A
COUA009,STUA031,63,17,A
COUA009,STUA035,65,17,A
COUA009,STUA037,75,17,A
COUA009,STUA039,84,17,A
COUA009,STUA040,72,17,A
COUA009,STUA042,60,17,A
COUA009,STUA045,82,17,A
COUA009,STUA047,81,17,A
COUA009,STUA049,92,17,A
COUA010,STUA002,97,17,A
COUA010,STUA003,83,17,A
COUA010,STUA006,98,17,A
COUA010,STUA007,71,17,A
COUA010,STUA008,89,17,A
COUA010,STUA010,94,17,A
COUA010,STUA011,65,17,A
COUA010,STUA013,84,17,A
COUA010,STUA016,68,17,A
COUA010,STUA017,92,17,A
COUA010,STUA020,78,17,A
COUA010,STUA021,90,17,A
COUA010,STUA022,88,17,A
COUA010,STUA024,60,17,A
COUA010,STUA025,71,17,A
COUA010,STUA026,67,17,A
COUA010,STUA028,77,17,A
COUA010,STUA032,72,17,A
COUA010,STUA033,79,17,A
COUA010,STUA034,79,17,A
COUA010,STUA035,65,17,A
COUA010,STUA036,86,17,A
COUA010,STUA040,66,17,A
COUA010,STUA043,69,17,A
COUA010,STUA044,88,17,A
COUA010,STUA047,74,17,A
COUA010,STUA050,93,17,A
COUB001,STUB002,66,17,B
COUB001,STUB005,96,17,B
COUB001,STUB006,63,17,B
COUB001,STUB008,87,17,B
COUB001,STUB009,85,17,B
COUB001,STUB011,66,17,B
COUB001,STUB012,70,17,B
COUB001,STUB014,90,17,B
COUB001,STUB015,83,17,B
COUB001,STUB017,84,17,B
COUB001,STUB018,77,17,B
COUB001,STUB020,60,17,B
COUB001,STUB021,76,17,B
COUB001,STUB022,95,17,B
COUB001,STUB023,87,17,B
COUB001,STUB024,62,17,B
COUB001,STUB026,83,17,B
COUB001,STUB033,66,17,B
COUB001,STUB039,94,17,B
COUB001,STUB047,77,17,B
COUB001,STUB049,63,17,B
COUB001,STUB050,81,17,B
COUB002,STUB001,82,17,B
COUB002,STUB007,79,17,B
COUB002,STUB008,83,17,B
COUB002,STUB010,66,17,B
COUB002,STUB011,76,17,B
COUB002,STUB012,90,17,B
COUB002,STUB014,65,17,B
COUB002,STUB017,83,17,B
COUB002,STUB020,97,17,B
COUB002,STUB022,99,17,B
COUB002,STUB025,99,17,B
COUB002,STUB026,91,17,B
COUB002,STUB028,71,17,B
COUB002,STUB029,84,17,B
COUB002,STUB031,84,17,B
COUB002,STUB033,96,17,B
COUB002,STUB035,81,17,B
COUB002,STUB036,93,17,B
COUB002,STUB037,73,17,B
COUB002,STUB038,60,17,B
COUB002,STUB040,64,17,B
COUB002,STUB042,100,17,B
COUB002,STUB043,68,17,B
COUB002,STUB044,78,17,B
COUB002,STUB045,91,17,B
COUB002,STUB046,79,17,B
COUB003,STUB001,95,17,B
COUB003,STUB002,75,17,B
COUB003,STUB003,86,17,B
COUB003,STUB004,99,17,B
COUB003,STUB007,72,17,B
COUB003,STUB009,90,17,B
COUB003,STUB010,60,17,B
COUB003,STUB013,75,17,B
COUB003,STUB016,86,17,B
COUB003,STUB017,70,17,B
COUB003,STUB022,74,17,B
COUB003,STUB024,80,17,B
COUB003,STUB032,97,17,B
COUB003,STUB033,82,17,B
COUB003,STUB034,70,17,B
COUB003,STUB036,86,17,B
COUB003,STUB038,86,17,B
COUB003,STUB040,74,17,B
COUB003,STUB041,65,17,B
COUB003,STUB043,99,17,B
COUB003,STUB046,74,17,B
COUB003,STUB047,79,17,B
COUB003,STUB049,81,17,B
COUB004,STUB002,84,17,B
COUB004,STUB003,62,17,B
COUB004,STUB004,91,17,B
COUB004,STUB005,75,17,B
COUB004,STUB007,98,17,B
COUB004,STUB010,67,17,B
COUB004,STUB013,95,17,B
COUB004,STUB014,91,17,B
COUB004,STUB015,86,17,B
COUB004,STUB019,73,17,B
COUB004,STUB021,81,17,B
COUB004,STUB025,83,17,B
COUB004,STUB026,88,17,B
COUB004,STUB027,66,17,B
COUB004,STUB031,93,17,B
COUB004,STUB032,87,17,B
COUB004,STUB033,90,17,B
COUB004,STUB035,67,17,B
COUB004,STUB036,83,17,B
COUB004,STUB037,71,17,B
COUB004,STUB038,72,17,B
COUB004,STUB039,80,17,B
COUB004,STUB042,82,17,B
COUB004,STUB043,82,17,B
COUB004,STUB048,99,17,B
COUB004,STUB049,86,17,B
COUB004,STUB050,97,17,B
COUB005,STUB004,100,17,B
COUB005,STUB006,90,17,B
COUB005,STUB012,62,17,B
COUB005,STUB013,67,17,B
COUB005,STUB014,71,17,B
COUB005,STUB015,65,17,B
COUB005,STUB017,86,17,B
COUB005,STUB019,80,17,B
COUB005,STUB022,94,17,B
COUB005,STUB023,82,17,B
COUB005,STUB024,87,17,B
COUB005,STUB025,66,17,B
COUB005,STUB027,95,17,B
COUB005,STUB029,60,17,B
COUB005,STUB030,64,17,B
